year,title,total_titles
1912,"irish beekeepers, is",10297
1912,a christmas garland,10297
1912,"pc ms, old and new",10297
1912,"the loss of the s.s. titanic, its story and its lessons",10297
1912,dagobert's children,10297
1912,"the new testament: its authorship, date and worth",10297
1912,"the old testament: its contents, truth and worth",10297
1912,the transfiguration of jesus,10297
1912,tine distant lamp,10297
1912,everychild : christmas morality,10297
1912,in the hands of the potter,10297
1912,the lady next door,10297
1912,the ordinary man and the extraordinary thing,10297
1912,the battle of tourgoing,10297
1912,crècy,10297
1912,the four men : a farrago,10297
1912,the green overcoat,10297
1912,tables of stone,10297
1912,sprue: its diagnosis and treat- ment,10297
1912,jesus salvator mundi : some lenten thoughts salvation,10297
1912,paris,10297
1912,the return of peter grimm,10297
1912,précis writing,10297
1912,elementary tactical prob- lems for certificate a. with appendix of the papers set from,10297
1912,belfast boy (the),10297
1912,in portugal,10297
1912,dancing days : an impression of youth,10297
1912,sugar candy,10297
1912,nan,10297
1912,"bell (i,ady-little games for country houses",10297
1912,bible boys,10297
1912,the lost,10297
1912,black evans : a school story,10297
1912,fleet street in seven centuries : being a history of the growth of london beyond the walls into the western liberty and of fleet street to our time,10297
1912,"hydraulics, with working tables",10297
1912,the suction caused by ships : explained in popular language and illustrated by simple diagrams,10297
1912,more peers : verses,10297
1912,the river of london,10297
1912,the servile state,10297
1912,the servile state,10297
1912,this and that and the other,10297
1912,warfare in england,10297
1912,waterloo,10297
1912,"dictionary of german and english, english and german",10297
1912,bell's latin picture cards,10297
1912,the illusions of mr,10297
1912,"graduated passages from latin authors, in",10297
1912,history of ancient philosophy,10297
1912,history of modern philosophy,10297
1912,the telephone systems of the channel,10297
1912,anna of the five towns,10297
1912,buried alive,10297
1912,the feast of st,10297
1912,the gates of wrath,10297
1912,the glimpse : an adventure of the soul,10297
1912,helen with the high hand,10297
1912,how to live on,10297
1912,the human machine,10297
1912,leonora : a novel,10297
1912,literary taste and how to form it,10297
1912,a man from the north,10297
1912,"the matador of the five towns, and other stories",10297
1912,"mental efficiency, and other hints to men and women",10297
1912,the old wives' tale,10297
1912,teresa of watling street,10297
1912,those united states,10297
1912,milestones: a play in,10297
1912,with the turks in tripoli : being some experiences in the turco-italian war of,10297
1912,religious cults associated with the amazons,10297
1912,boys of the border : a tale of the days of henry ii,10297
1912,golden vanity,10297
1912,benson arthur christopher)—the altar fire,10297
1912,the beauty of life: being selections from the writings of a. c. b. compiled by abbott derby,10297
1912,the child of the dawn,10297
1912,tennyson,10297
1912,thy rod and thy staff,10297
1912,the angel of pain,10297
1912,bensoniana : maxims by e. f. benson,10297
1912,bensoniana,10297
1912,the blotting book,10297
1912,the book of the months; and a reaping,10297
1912,the challoners,10297
1912,dodo: a detail of the day,10297
1912,daisy's aunt,10297
1912,the luck of the vails,10297
1912,mammon and co,10297
1912,mrs,10297
1912,"the room in the tower, and other stories",10297
1912,the vintage : a romance of the greek war of independence,10297
1912,york : described by g. b.; pictured by e. w. h,10297
1912,come rack ! come rope !,10297
1912,the conventionalists,10297
1912,the coward,10297
1912,the friendship of christ,10297
1912,the necromancers,10297
1912,none other gods,10297
1912,the preparatory english grammar and spelling book,10297
1912,father william,10297
1912,a little girl's cookery book,10297
1912,kanuri readings : including facsimiles of mss,10297
1912,notes on some languages of western sudan,10297
1912,"the practice of the privy council in judicial matters, &c",10297
1912,the betrayal : being a record of facts concerning naval policy and administration from the year,10297
1912,"ballads, legends and lyrics",10297
1912,a candidate for truth,10297
1912,st,10297
1912,hortus mortolensis : alphabetical catalogue of plants growing in the garden of the late sir thomas hanbury,10297
1912,the philosophy of change,10297
1912,bronchial asthma : its pathology and treatment,10297
1912,"life, as written by himself in his letters and memoirs",10297
1912,the odes of solomon,10297
1912,augustus charles bernays : memoir,10297
1912,germany and the next war,10297
1912,on war of to-day,10297
1912,cultivation of personal magne- tism,10297
1912,the association of history and geography,10297
1912,europa's childhood and growth : an historical geography of europe,10297
1912,the story of preston,10297
1912,visual and observational arith- metic,10297
1912,harelip and cleft palate,10297
1912,"a review of the cephalopods of western north america (u.s.bur, of fisheries)",10297
1912,the pedagogy of educational handicraft,10297
1912,the fifth trumpet,10297
1912,the shadow of power,10297
1912,"initiation, the perfecting of man",10297
1912,theosophy,10297
1912,armorel of lyonesse,10297
1912,east london,10297
1912,london,10297
1912,"london, south of thames",10297
1912,the revolt of man,10297
1912,south london,10297
1912,westminster,10297
1912,"green paths, and humor and the man",10297
1912,in french-africa : scenes and memories,10297
1912,the watch night,10297
1912,buttons,10297
1912,"white tawers : what they were and what they did, and how its doing undid them",10297
1912,"living pleasures; or, the constituents of a life of pleasure",10297
1912,s. paul in the light of to-day,10297
1912,the scientific basis of religion,10297
1912,the baymouth scouts : a story of the napoleon scare,10297
1912,one of the awkward squad,10297
1912,more talks to girls and boys,10297
1912,john and irene : an anthology of thoughts on women,10297
1912,unemployment: a problem of industry,10297
1912,"the sanitary officer's handbook of practical, hygiene",10297
1912,on hazardous service : scouts and spies of the north and south,10297
1912,"sree krishna, the lord of love",10297
1912,bhawani singh_travel pictures: the record of a european tour,10297
1912,bibby's annual,10297
1912,bible and christian science (the),10297
1912,"bible, child's, is",10297
1912,historical catalogue of the printed editions of holy scripture in the library of the british and foreign bible society,10297
1912,bible story book for little people,10297
1912,bibliotheca celtica : a register of publications relating to wales and the celtic peoples and languages for the year,10297
1912,angling for pike,10297
1912,the book of the all-round angler,10297
1912,"the ministry of absolution : an appeal for its more general use, with due regard to the liberty of the individual",10297
1912,the home-life of the terns or sea-swallows : photographed and described,10297
1912,j. m. synge and the irish dramatic movement,10297
1912,marie antoinette,10297
1912,the internal secretory organs : their physiology and pathology,10297
1912,nan,10297
1912,teachers' manual of biology,10297
1912,bigg's general railway acts,10297
1912,"overheard in fairyland ; or, the peter pan tales",10297
1912,the voice of the garden,10297
1912,billie rabbit,10297
1912,"bills—agricultural holdings amendments, id. (post free) ",10297
1912,bills—checkweighing in various industries,10297
1912,bills—club bill report,10297
1912,nan,10297
1912,"bills-criminal law amendment, 1}",10297
1912,"bills/falkirk burgh order : confirmation, id. ; appellate jurisdiction, i}d",10297
1912,bills—local government provisional orders,10297
1912,1}d,10297
1912,bills—pier and harbour p.o.,10297
1912,"bills—places of worship enfranchisement, id. ; temperance (scotland)",10297
1912,bills—temperance bill amendments,10297
1912,by right of purchase,10297
1912,the dust of conflict,10297
1912,the greater power,10297
1912,hawtrey's deputy,10297
1912,the imposter,10297
1912,the pioneer,10297
1912,a sower of wheat,10297
1912,thrice armed,10297
1912,the trustee,10297
1912,nan,10297
1912,3d,10297
1912,words to wives on pregnancy and parturition,10297
1912,manual of operative surgery,10297
1912,pitcher in paradise,10297
1912,hound1sditch day by day,10297
1912,biography of st,10297
1912,test papers in french,10297
1912,stories from american history,10297
1912,the holy life in the holy land : a book of verse,10297
1912,the inviolable sanc- tuary,10297
1912,the major's niece,10297
1912,the red hand of ulster,10297
1912,birmingham diocesan calendar (the),10297
1912,birmingham studies in social economics,10297
1912,a clinical manual of the mal- formations and congenital diseases of the fætus,10297
1912,essays,10297
1912,"men, women, and books : papers and essays",10297
1912,a rogue's memoirs,10297
1912,"a rogue's memoirs, &c",10297
1912,business geography,10297
1912,"births, deaths and marriages : report for",10297
1912,"births, deaths and marriages (scotland) —",10297
1912,"births, marriages and deaths—report of registrar general for ireland",10297
1912,"births, marriages, deaths : a record",10297
